         4666751 function calls (4278882 primitive calls) in 17.153 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      153    0.000    0.000    0.000    0.000 {method 'translate' of 'str' objects}
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_dynamo\variables\lazy.py:161(_populate)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\distributed\fsdp\api.py:244(StateDictType)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_dynamo\variables\nn_module.py:1(<module>)
      253    0.000    0.000    0.000    0.000 E:\Python311\Lib\enum.py:58(_is_sunder)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\tensor\functions.py:1(<module>)
        9    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\pandas\core\construction.py:769(_try_cast)
      597    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\onnx\_internal\registration.py:268(onnx_symbolic)
      292    0.000    0.000    0.000    0.000 {built-in method torch._C.get}
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\pandas\core\internals\managers.py:687(<listcomp>)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\tensor\array\sparse_ndim_array.py:1(<module>)
       85    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\core\basic.py:229(__new__)
        1    0.000    0.000    0.000    0.000 {built-in method nt.open}
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\matrices\expressions\matexpr.py:37(MatrixExpr)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\distributed\tensor\_dtensor_spec.py:24(DTensorSpec)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\utils\_sympy\numbers.py:206(NegativeIntInfinity)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\distributed\tensor\_sharding_prop.py:52(ShardingPropagator)
       17    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\pandas\core\internals\managers.py:1863(from_array)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\distributed\_composable\fsdp\_fsdp_param.py:183(FSDPParam)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\distributed\tensor\_random.py:1(<module>)
       20    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\utilities\decorator.py:311(deprecated_decorator)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\distributed\fsdp\_wrap_utils.py:1(<module>)
      396    0.000    0.000    0.000    0.000 E:\Python311\Lib\typing.py:875(__eq__)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\onnx\_internal\diagnostics\_rules.py:316(_POERules)
      875    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\multipledispatch\conflict.py:67(<listcomp>)
        5    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\pandas\core\frame.py:4626(_get_item_cache)
       56    0.000    0.000    0.000    0.000 {built-in method _abc._abc_init}
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_functorch\_aot_autograd\subclass_utils.py:1(<module>)
      272    0.000    0.000    0.000    0.000 E:\Python311\Lib\dataclasses.py:1052(<listcomp>)
       94    0.000    0.000    0.000    0.000 E:\Python311\Lib\enum.py:932(_check_for_existing_members_)
        6    0.000    0.000    0.000    0.000 {method 'normal_' of 'torch._C.TensorBase' objects}
      229    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\typing_extensions.py:2916(_check_generic)
       17    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\mpmath\ctx_iv.py:407(_mpq)
        4    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_ops.py:144(py_functionalize_impl)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_numpy\_ndarray.py:185(ndarray)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\yaml\constructor.py:54(construct_document)
        4    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\core\symbol.py:378(__xnew_cached_)
      790    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\multipledispatch\utils.py:45(<genexpr>)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_prims\context.py:1(<module>)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\printing\mathml.py:1(<module>)
        2    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\pandas\core\arrays\datetimes.py:325(_from_sequence)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\series\series_class.py:1(<module>)
      610    0.000    0.000    0.000    0.000 {method 'values' of 'mappingproxy' objects}
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_dynamo\trace_rules.py:2989(<dictcomp>)
      204    0.000    0.000    0.000    0.000 E:\Python311\Lib\textwrap.py:482(prefixed_lines)
        2    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\pandas\core\common.py:301(maybe_iterable_to_list)
       55    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\core\singleton.py:106(__getattr__)
        9    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\pandas\core\indexes\base.py:842(_engine)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_functorch\_aot_autograd\schemas.py:156(SubclassCreationMeta)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\polys\domains\expressiondomain.py:1(<module>)
     1169    0.000    0.000    0.000    0.000 E:\Python311\Lib\inspect.py:2740(default)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\fx\experimental\recording.py:487(NotEqualError)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\fx\experimental\recording.py:80(ShapeEnvEvent)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\pandas\core\dtypes\cast.py:1199(maybe_cast_to_datetime)
        2    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\pandas\core\indexing.py:1719(_getitem_axis)
       15    0.000    0.000    0.000    0.000 {method 'readline' of '_io.BufferedReader' objects}
      145    0.000    0.000    0.000    0.000 E:\Python311\Lib\enum.py:37(_is_descriptor)
       29    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\core\singleton.py:100(register)
        2    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\pandas\core\arrays\datetimes.py:329(_from_sequence_not_strict)
      704    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1565(<genexpr>)
      108    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\utilities\iterables.py:3025(iterable)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\series\gruntz.py:1(<module>)
      875    0.000    0.000    0.000    0.000 {method 'popitem' of 'collections.OrderedDict' objects}
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\geometry\curve.py:1(<module>)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\pandas\io\common.py:304(_get_filepath_or_buffer)
        2    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\pandas\core\internals\blocks.py:1524(where)
      783    0.000    0.000    0.000    0.000 {built-in method sys.intern}
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_dynamo\resume_execution.py:351(ContinueExecutionCache)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\geometry\parabola.py:1(<module>)
       28    0.000    0.000    0.000    0.000 E:\Python311\Lib\typing.py:1839(__init_subclass__)
       62    0.000    0.000    0.000    0.000 E:\Python311\Lib\enum.py:772(__getattr__)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\matrices\expressions\trace.py:1(<module>)
      274    0.000    0.000    0.000    0.000 E:\Python311\Lib\dataclasses.py:1046(<listcomp>)
        4    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\numpy\lib\_function_base_impl.py:5424(insert)
        2    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\pandas\core\indexing.py:1756(_get_slice_axis)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\pandas\core\arraylike.py:54(__gt__)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_dynamo\variables\iter.py:321(ZipVariable)
      8/5    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\yaml\constructor.py:410(construct_yaml_map)
       28    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\yaml\scanner.py:752(scan_to_next_token)
      108    0.000    0.000    0.000    0.000 E:\Python311\Lib\re\_parser.py:444(_uniq)
      848    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1122(get_filename)
        1    0.000    0.000    0.000    0.000 <frozen os>:200(makedirs)
       24    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_dynamo\variables\lazy.py:153(_create_realize_and_forward)
      850    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:413(has_location)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\matrices\expressions\sets.py:1(<module>)
       32    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\numpy\_utils\_inspect.py:96(getargspec)
       57    0.000    0.000    0.000    0.000 E:\Python311\Lib\re\_parser.py:82(opengroup)
       94    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\yaml\reader.py:99(forward)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\distributed\fsdp\_unshard_param_utils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\pandas\core\arraylike.py:208(__truediv__)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\yaml\parser.py:139(parse_implicit_document_start)
        9    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\pandas\core\internals\blocks.py:387(apply)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\pandas\core\indexing.py:1365(_getitem_tuple)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\pandas\core\series.py:3035(diff)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\distributed\tensor\_api.py:215(DTensor)
        3    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\pandas\core\frame.py:3983(_ixs)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\distributed\tensor\_utils.py:1(<module>)
        4    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\yaml\constructor.py:215(construct_mapping)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\sets\contains.py:1(<module>)
       46    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\core\symbol.py:288(_sanitize)
      640    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_dynamo\decorators.py:152(graph_break)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\dateutil\parser\_parser.py:666(_parse)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\stable_baselines3\common\base_class.py:202(_wrap_env)
      743    0.000    0.000    0.000    0.000 {method 'strip' of 'str' objects}
       59    0.000    0.000    0.000    0.000 E:\Python311\Lib\tokenize.py:329(find_cookie)
        4    0.000    0.000    0.000    0.000 E:\Python311\Lib\typing.py:1792(__class_getitem__)
      251    0.000    0.000    0.000    0.000 E:\Python311\Lib\dataclasses.py:603(<genexpr>)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\printing\smtlib.py:25(SMTLibPrinter)
      451    0.000    0.000    0.000    0.000 E:\Python311\Lib\re\_parser.py:109(__init__)
       28    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_library\utils.py:120(is_tensor_like_type)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\core\numbers.py:1202(Rational)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\matrices\expressions\dotproduct.py:1(<module>)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\onnx\symbolic_opset17.py:1(<module>)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\distributed\_shard\sharded_tensor\_ops\binary_cmp.py:1(<module>)
      983    0.000    0.000    0.000    0.000 E:\Python311\Lib\inspect.py:3031(parameters)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\distributed\fsdp\_traversal_utils.py:1(<module>)
      275    0.000    0.000    0.000    0.000 E:\Python311\Lib\dataclasses.py:397(<genexpr>)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\distributed\tensor\_op_schema.py:443(OpInfo)
        2    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\pandas\core\series.py:1087(_slice)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\mpmath\ctx_iv.py:324(_init_builtins)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\pandas\core\frame.py:11620(all)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_dynamo\variables\script_object.py:1(<module>)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\distributed\fsdp\api.py:72(BackwardPrefetch)
       18    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\core\numbers.py:1946(__gt__)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\onnx\_deprecation.py:1(<module>)
       27    0.000    0.000    0.000    0.000 {built-in method torch._C._dispatch_library}
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_inductor\codecache.py:2222(CppPythonBindingsCodeCache)
      267    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\multipledispatch\dispatcher.py:204(<genexpr>)
       27    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\_ops.py:103(inner)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\utils\_sympy\interp.py:1(<module>)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\pandas\core\generic.py:6821(__deepcopy__)
       25    0.000    0.000    0.000    0.000 {method 'findall' of 're.Pattern' objects}
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\mpmath\libmp\libelefun.py:1(<module>)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\distributed\algorithms\_checkpoint\checkpoint_wrapper.py:19(CheckpointImpl)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\mpmath\rational.py:1(<module>)
        6    0.000    0.000    0.000    0.000 {built-in method torch.diag}
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\pandas\core\indexes\base.py:6162(get_indexer_for)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\torch\fx\passes\fake_tensor_prop.py:1(<module>)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\core\logic.py:1(<module>)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\pandas\core\generic.py:5663(_reindex_with_indexers)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\polys\polyoptions.py:182(_init_dependencies_order)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\sympy\solvers\solveset.py:1(<module>)
        1    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\pandas\core\indexing.py:1032(_getitem_lowerdim)
       18    0.000    0.000    0.000    0.000 F:\Ventura\env\Lib\site-packages\pandas\_config\config.py:145(_get_option)
